Name,Length_V1,Glyco(Nx[ST])_V1,NP[ST]_V1,NN[ST][ST]_V1,Charge_V1,Length_V2,Glyco(Nx[ST])_V2,NP[ST]_V2,NN[ST][ST]_V2,Charge_V2,Length_V1V2,Glyco(Nx[ST])_V1V2,NP[ST]_V1V2,NN[ST][ST]_V1V2,Charge_V1V2,Length_V3,Glyco(Nx[ST])_V3,NP[ST]_V3,NN[ST][ST]_V3,Charge_V3,Length_V4,Glyco(Nx[ST])_V4,NP[ST]_V4,NN[ST][ST]_V4,Charge_V4,Length_V5,Glyco(Nx[ST])_V5,NP[ST]_V5,NN[ST][ST]_V5,Charge_V5
B.US.2020.98059_REBOUND_V1_A0_D8_10.PP960984,35,1,0,0,0,40,0,0,0,-1,73,1,0,0,-1,37,0,0,0,8,32,0,0,0,-2,11,0,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_F7B_5.PP960993,35,1,0,0,-1,40,0,0,0,-1,73,1,0,0,-2,37,0,0,0,8,32,0,0,0,-3,11,0,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_G11_2.PP961000,35,1,0,0,0,40,0,0,0,-1,73,1,0,0,-1,37,0,0,0,8,32,0,0,0,-3,11,0,0,0,-1
B.US.2020.98059_REBOUND_V1_A0_G5_1.PP960998,35,1,0,0,0,40,0,0,0,-1,73,1,0,0,-1,37,0,0,0,8,32,0,0,0,-3,11,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_A1_1.PP961008,36,0,0,0,-3,40,0,0,0,0,74,0,0,0,-3,37,0,0,0,5,36,1,0,0,-1,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_B11.PP961010,36,0,0,0,-3,40,0,0,0,0,74,0,0,0,-3,37,0,0,0,5,36,1,0,0,-1,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_D2_2.PP961018,36,0,0,0,-3,40,0,0,0,0,74,0,0,0,-3,37,0,0,0,5,36,1,0,0,-1,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_E5_2.PP961022,36,0,0,0,-3,40,0,0,0,0,74,0,0,0,-3,37,0,0,0,5,36,1,0,0,-1,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_F10_1B.PP961031,36,0,0,0,-3,40,0,0,0,0,74,0,0,0,-3,37,0,0,0,5,36,1,0,0,-1,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_F7B_3.PP961027,36,0,0,0,-2,40,0,0,0,0,74,0,0,0,-2,37,0,0,0,5,36,1,0,0,-2,14,0,0,0,-1
B.US.2020.98060_REBOUND_VA0_H3_2.PP961039,36,0,0,0,-3,40,0,0,0,0,74,0,0,0,-3,37,0,0,0,5,36,1,0,0,-1,14,0,0,0,-1
B.US.x.653116_0_82YPI_SGA01.MT023029,29,0,0,0,0,47,0,0,0,-1,74,0,0,0,-1,37,0,0,0,6,31,0,0,0,-1,12,0,0,0,-2
B.US.x.653116_0_89YPI_SGA03.MT457784,29,1,0,0,0,47,0,0,0,-1,74,1,0,0,-1,37,0,0,0,6,31,0,0,0,-1,15,0,0,0,0
B.US.x.653116_4_55YPI_SGA18.MT023032,31,1,0,0,-2,47,0,0,0,1,76,1,0,0,-1,37,0,0,0,4,31,0,0,0,0,16,0,0,0,0
B.US.x.653116_4_55YPI_SGA24.MT023033,31,1,0,0,-3,46,0,0,0,2,75,1,0,0,-1,37,0,0,0,4,31,0,0,0,1,16,0,0,0,0
B.US.x.653116_4_55YPI_SGA29.MT023030,31,1,0,0,-3,46,0,0,0,2,75,1,0,0,-1,37,0,0,0,4,31,0,0,0,2,17,0,0,0,0
B.US.x.653116_4_55YPI_SGA30.MT023031,39,3,0,0,1,46,0,0,0,2,83,3,0,0,3,37,0,0,0,4,30,0,0,0,0,16,0,0,0,0
B.US.x.653116_6_49YPI_SGA38_E1.MT023027,34,3,0,0,1,46,0,0,0,2,78,3,0,0,3,37,0,0,0,5,31,0,0,0,0,11,0,0,0,-1
B.US.x.653116_6_49YPI_SGA39_NE1.MT023028,34,3,0,0,1,46,0,0,0,2,78,3,0,0,3,37,0,0,0,6,31,0,0,0,1,17,0,0,0,0
B.US.x.653116_E1_R563Q.,34,3,0,0,1,46,0,0,0,2,78,3,0,0,3,37,0,0,0,5,31,0,0,0,0,11,0,0,0,-1
B.US.x.653116_NE1_Q563R.,34,3,0,0,1,46,0,0,0,2,78,3,0,0,3,37,0,0,0,6,31,0,0,0,1,17,0,0,0,0
B.US.x.693_1969_V11_A11_4_REBOUND.ON014886,31,1,0,0,1,41,0,0,0,0,70,1,0,0,1,37,0,0,0,5,35,0,0,0,0,17,0,0,0,-1
B.US.x.693_1969_V11_A4_2_REBOUND.ON014884,31,1,0,0,1,41,0,0,0,0,70,1,0,0,1,37,0,0,0,5,35,0,0,0,1,13,0,0,0,1
B.US.x.693_1969_V11_A7_1_REBOUND.ON014885,31,1,0,0,1,41,0,0,0,0,70,1,0,0,1,37,0,0,0,5,35,0,0,0,0,17,0,0,0,-1
B.US.x.693_1969_V11_B11_2_REBOUND.ON014890,31,0,0,0,1,41,0,0,0,0,70,0,0,0,1,37,0,0,0,5,35,0,0,0,0,13,0,0,0,1
B.US.x.693_1969_V11_B12_1_REBOUND.ON014891,30,1,0,0,1,41,0,0,0,0,69,1,0,0,1,37,0,0,0,5,35,0,0,0,0,17,0,0,0,-1
B.US.x.693_1969_V11_B1_7_REBOUND.ON014887,30,1,0,0,1,41,0,0,0,0,69,1,0,0,1,37,0,0,0,5,35,0,0,0,1,17,0,0,0,-1
B.US.x.693_1969_V11_B3_1_REBOUND.ON014888,31,1,0,0,1,41,0,0,0,0,70,1,0,0,1,37,0,0,0,5,35,0,0,0,0,17,1,0,0,-1
B.US.x.693_1969_V11_C11_4_REBOUND.ON014894,30,1,0,0,1,41,0,0,0,0,69,1,0,0,1,37,0,0,0,5,35,0,0,0,0,17,0,0,0,-1
B.US.x.693_1969_V11_C4_1_REBOUND.ON014892,31,1,0,0,1,41,0,0,0,0,70,1,0,0,1,37,0,0,0,5,35,0,0,0,0,17,0,0,0,-1
B.US.x.693_1969_V11_C8_1_REBOUND.ON014893,31,1,0,0,1,41,0,0,0,0,70,1,0,0,1,37,0,0,0,5,35,0,0,0,0,17,0,0,0,-1
B.US.x.693_1969_V2_A11_1_BASELINE.ON014875,29,0,0,0,1,41,0,0,0,0,68,0,0,0,1,37,0,0,0,5,35,0,0,0,1,17,0,0,0,-1
B.US.x.693_1969_V2_A2_3_BASELINE.ON014871,31,1,0,0,1,41,0,0,0,0,70,1,0,0,1,37,0,0,0,5,35,0,0,0,1,17,0,0,0,-1
B.US.x.693_1969_V2_A7_1_BASELINE.ON014872,31,0,0,0,1,41,0,0,0,0,70,0,0,0,1,37,0,0,0,5,35,0,0,0,0,17,0,0,0,-1
B.US.x.693_1969_V2_A9_1_BASELINE.ON014874,31,0,0,0,1,41,0,0,0,0,70,0,0,0,1,37,0,0,0,5,35,0,0,0,1,17,1,0,0,-1
B.US.x.693_1969_V2_C11_8_BASELINE.ON014879,31,0,0,0,1,41,0,0,0,0,70,0,0,0,1,37,0,0,0,5,35,0,0,0,1,17,1,0,0,-1
B.US.x.693_1969_V2_C3_11_BASELINE.ON014876,31,1,0,0,2,41,0,0,0,0,70,1,0,0,2,37,0,0,0,5,35,0,0,0,0,17,0,0,0,-1
B.US.x.693_1969_V2_D2_3_BASELINE.ON014881,31,0,0,0,1,41,0,0,0,0,70,0,0,0,1,37,0,0,0,5,35,0,0,0,1,17,1,0,0,-1
B.US.x.693_1969_V2_D7_8_BASELINE.ON014882,29,0,0,0,1,41,0,0,0,1,68,0,0,0,2,37,0,0,0,5,35,0,0,0,1,17,1,0,0,-1
B.US.x.693_1969_V2_D8_3_BASELINE.ON014883,30,0,0,0,1,41,0,0,0,0,69,0,0,0,1,37,0,0,0,5,35,0,0,0,1,17,1,0,0,-1
B.US.x.693_2215_V2_A6_3_BASELINE.ON014896,35,0,0,0,-3,45,1,0,0,0,78,1,0,0,-3,37,0,0,0,7,34,0,0,0,0,13,0,0,0,-1
B.US.x.693_2215_V2_C1_2_BASELINE.ON014895,35,0,0,0,-3,45,1,0,0,-1,78,1,0,0,-4,37,0,0,0,7,34,0,0,0,0,13,0,0,0,-1
B.US.x.693_2215_V2_C2_4_BASELINE.ON014907,35,0,0,0,-3,41,1,0,0,1,74,1,0,0,-2,37,0,0,0,5,34,0,0,0,0,13,0,0,0,-1
B.US.x.693_2215_V2_D11_9_BASELINE.ON014900,35,0,0,0,-1,42,0,0,0,0,75,0,0,0,-1,37,0,0,0,5,34,0,0,0,0,13,0,0,0,-1
B.US.x.693_2215_V2_D7_1_BASELINE.ON014905,35,0,0,0,-2,41,1,0,0,1,74,1,0,0,-1,37,0,0,0,7,34,0,0,0,-1,13,0,0,0,-1
B.US.x.693_2215_V2_D7_2_BASELINE.ON014913,35,0,0,0,-2,41,1,0,0,1,74,1,0,0,-1,37,0,0,0,5,34,0,0,0,-1,13,0,0,0,-1
B.US.x.693_2215_V9_A6_1_REBOUND.ON014906,35,0,0,0,-3,41,1,0,0,1,74,1,0,0,-2,37,0,0,0,7,34,0,0,0,0,13,0,0,0,-1
B.US.x.693_2215_V9_A7_1_REBOUND.ON014911,35,0,0,0,-2,41,1,0,0,1,74,1,0,0,-1,37,0,0,0,7,34,0,0,0,0,13,0,0,0,0
B.US.x.693_2215_V9_B9_1_REBOUND.ON014909,35,0,0,0,-4,41,1,0,0,1,74,1,0,0,-3,37,0,0,0,7,34,0,0,0,0,13,0,0,0,0
B.US.x.693_2215_V9_C11_1_REBOUND.ON014899,35,0,0,0,-4,42,0,0,0,0,75,0,0,0,-4,37,0,0,0,7,34,0,0,0,0,13,0,0,0,0
B.US.x.693_2215_V9_D2_4_REBOUND.ON014908,35,0,0,0,-3,41,1,0,0,1,74,1,0,0,-2,37,0,0,0,7,34,0,0,0,0,13,0,0,0,-1
B.US.x.693_2215_V9_D7_3_REBOUND.ON014912,35,0,0,0,-2,41,1,0,0,1,74,1,0,0,-1,37,0,0,0,7,34,0,0,0,0,13,0,0,0,0
B.US.x.693_2215_V9_G10_2_REBOUND.ON014898,35,0,0,0,-4,42,0,0,0,0,75,0,0,0,-4,37,0,0,0,7,34,0,0,0,0,13,0,0,0,0
B.US.x.693_2215_V9_G4_3_REBOUND.ON014910,35,0,0,0,-2,41,1,0,0,1,74,1,0,0,-1,37,0,0,0,7,34,0,0,0,0,13,0,0,0,0
B.US.x.693_7312_V2_A2_2_BASELINE.ON014928,33,0,0,0,1,45,1,0,0,1,76,1,0,0,2,37,0,0,0,5,31,0,0,0,-1,13,0,0,0,1
B.US.x.693_7312_V2_A3_3_BASELINE.ON014926,33,0,0,0,1,45,1,0,0,1,76,1,0,0,2,37,0,0,0,5,31,0,0,0,-1,13,0,0,0,1
B.US.x.693_7312_V7_D8_8_REBOUND.ON014930,33,0,0,0,1,45,1,0,0,1,76,1,0,0,2,37,0,0,0,6,31,0,0,0,-1,13,1,0,0,0
B.US.x.693_7312_V7_E4_2_REBOUND.ON014932,33,0,0,0,0,45,1,0,0,1,76,1,0,0,1,37,0,0,0,5,31,0,0,0,-1,13,0,0,0,0
B.US.x.693_7312_V7_E8_4_REBOUND.ON014931,33,0,0,0,0,45,1,0,0,1,76,1,0,0,1,37,0,0,0,5,31,0,0,0,-1,13,0,0,0,0
B.US.x.693_7312_V7_F9_1_REBOUND.ON014929,33,0,0,0,1,45,1,0,0,1,76,1,0,0,2,37,0,0,0,6,31,0,0,0,-1,13,1,0,0,0
B.US.x.693_7989_V2_A2_3_BASELINE.ON014844,20,0,0,0,-2,41,1,0,0,0,59,1,0,0,-2,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V2_B4_4_BASELINE.ON014845,20,0,0,0,-1,41,1,0,0,0,59,1,0,0,-1,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V2_B4_5_BASELINE.ON014846,18,0,0,0,-1,41,1,0,0,0,57,1,0,0,-1,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V2_B8_2_BASELINE.ON014848,18,0,0,0,-1,41,1,0,0,0,57,1,0,0,-1,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V2_C4_2_BASELINE.ON014850,18,0,0,0,-1,41,1,0,0,0,57,1,0,0,-1,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V2_C4_4_1_BASELINE.ON014851,18,0,0,0,-1,41,1,0,0,0,57,1,0,0,-1,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V2_F1_2_BASELINE.ON014858,18,0,0,0,-1,41,1,0,0,0,57,1,0,0,-1,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V2_F9_4_BASELINE.ON014860,20,0,0,0,-2,41,1,0,0,0,59,1,0,0,-2,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V9_A11_1_REBOUND.ON014864,18,0,0,0,-1,41,1,0,0,0,57,1,0,0,-1,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V9_A4_1_REBOUND.ON014861,20,0,0,0,-2,41,1,0,0,1,59,1,0,0,-1,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V9_A7_1_REBOUND.ON014862,18,0,0,0,-1,41,1,0,0,0,57,1,0,0,-1,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V9_A8_1_REBOUND.ON014863,23,0,0,0,0,41,1,0,0,0,62,1,0,0,0,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V9_B1_1_REBOUND.ON014865,23,0,0,0,0,41,1,0,0,0,62,1,0,0,0,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V9_B2_2_REBOUND.ON014866,20,0,0,0,-2,41,1,0,0,1,59,1,0,0,-1,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V9_B8_14_REBOUND.ON014867,20,0,0,0,-2,41,1,0,0,1,59,1,0,0,-1,37,1,0,0,4,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V9_D8_1_REBOUND.ON014870,23,0,0,0,0,42,1,0,0,2,63,1,0,0,2,37,1,0,0,5,31,0,0,0,-1,16,0,0,0,-2
B.US.x.693_7989_V9_D9_1_REBOUND.ON014869,23,0,0,0,0,41,1,0,0,0,62,1,0,0,0,37,1,0,0,5,31,0,0,0,-1,16,0,0,0,-2
B.US.x.701A_D0_06_26_G4_S16.KX984388,24,0,0,0,-1,41,0,0,0,1,63,0,0,0,0,37,0,0,0,4,31,0,0,0,-4,17,0,0,0,-1
B.US.x.701B_D0_06_19_A10_S92.KX984390,28,0,0,0,0,41,0,0,0,1,67,0,0,0,1,37,0,0,0,4,31,0,0,0,-1,15,0,0,0,0
B.US.x.701_W6_P_06_12_C11_S5.KX984411,28,0,0,0,-1,41,0,0,0,1,67,0,0,0,0,37,0,0,0,4,31,0,0,0,-1,17,0,0,0,-1
B.US.x.701_W6_P_06_12_C7_S4.KX984412,28,0,0,0,-1,41,0,0,0,1,67,0,0,0,0,37,0,0,0,4,31,0,0,0,-1,17,0,0,0,-1
B.US.x.701_W7_P_06_12_A2_S93.KX984434,28,0,0,0,-1,41,0,0,0,1,67,0,0,0,0,37,0,0,0,4,31,0,0,0,-1,17,0,0,0,-1
B.US.x.701_W7_P_06_12_B3_S96.KX984436,28,0,0,0,-1,41,0,0,0,1,67,0,0,0,0,37,0,0,0,4,31,0,0,0,-1,17,0,0,0,-1
B.US.x.702_D0_06_19_F7_S91.KX984455,31,0,0,0,-1,45,0,0,0,0,74,0,0,0,-1,37,0,0,0,4,34,0,0,0,0,13,0,0,0,0
B.US.x.702_D0_06_29_A3_S36.KX984456,31,0,0,0,-1,45,0,0,0,0,74,0,0,0,-1,37,0,0,0,4,34,0,0,0,0,13,0,0,0,0
B.US.x.702_W5_P_06_12_C7_S18.KX984480,34,0,0,0,-1,45,0,0,0,0,77,0,0,0,-1,37,0,0,0,4,34,0,0,0,0,13,0,0,0,0
B.US.x.702_W5_P_06_12_E2_S21.KX984481,34,0,0,0,-1,45,0,0,0,0,77,0,0,0,-1,37,0,0,0,4,34,0,0,0,0,13,0,0,0,0
B.US.x.702_W6_P_06_12_C3_S36.KX984500,34,0,0,0,-1,45,0,0,0,0,77,0,0,0,-1,37,0,0,0,4,34,0,0,0,0,13,0,0,0,0
B.US.x.702_W6_P_06_12_H11_S63.KX984519,34,0,0,0,-1,45,0,0,0,0,77,0,0,0,-1,37,0,0,0,4,34,0,0,0,0,13,0,0,0,0
B.US.x.703_W5_P_06_12_D5_S84.KX984540,35,1,0,0,-1,41,0,0,0,0,74,1,0,0,-1,36,0,0,0,5,35,0,0,0,-3,14,0,0,0,-1
B.US.x.703_W5_P_06_12_H1_S90.KX984545,35,1,0,0,-1,41,0,0,0,0,74,1,0,0,-1,36,0,0,0,6,30,0,0,0,1,14,0,0,0,0
B.US.x.703_W6_P_06_12_D10_S67.KX984573,33,1,0,0,0,41,0,0,0,0,72,1,0,0,0,36,0,0,0,6,35,0,0,0,-3,14,0,0,0,0
B.US.x.703_W6_P_06_12_D7_S66.KX984575,35,1,0,0,-1,41,0,0,0,0,74,1,0,0,-1,36,0,0,0,5,35,0,0,0,-3,14,0,0,0,-1
B.US.x.704_D0_06_26_D1_S27.KX984601,34,0,0,0,0,48,0,0,0,3,80,0,0,0,3,37,0,0,0,4,31,0,0,0,-1,14,0,0,0,0
B.US.x.704_W5_P_06_19_A3_S59.KX984631,34,0,0,0,0,48,0,0,0,2,80,0,0,0,2,37,0,0,0,4,31,0,0,0,-1,14,0,0,0,0
B.US.x.704_W6_P_06_19_E11_S80.KX984655,34,0,0,0,0,48,0,0,0,2,80,0,0,0,2,37,0,0,0,4,31,0,0,0,-2,14,0,0,0,0
B.US.x.704_W6_P_06_19_G11_S87.KX984662,34,0,0,0,0,48,0,0,0,2,80,0,0,0,2,37,0,0,0,4,31,0,0,0,-1,14,0,0,0,0
B.US.x.707_D0A_CX_E3_S14.KX984698,37,0,0,0,-1,40,0,0,0,1,75,0,0,0,0,37,0,0,0,4,31,0,0,0,1,14,0,0,0,-2
B.US.x.707_D0A_F10_S45.KX984693,37,0,0,0,-1,40,0,0,0,1,75,0,0,0,0,37,0,0,0,4,31,0,0,0,1,14,0,0,0,-2
B.US.x.707_W9_P_B6_S13.KX984700,39,0,0,0,0,40,0,0,0,1,77,0,0,0,1,37,0,0,0,4,31,0,0,0,0,14,0,0,0,-2
B.US.x.707_W9_P_C5_S91.KX984708,39,0,0,0,0,40,0,0,0,1,77,0,0,0,1,37,0,0,0,4,31,0,0,0,0,14,0,0,0,-2
B.US.x.708_D0_CX_B1_S26.KX984765,31,0,0,0,-2,49,0,0,0,1,78,0,0,0,-1,37,0,0,0,4,31,0,0,0,-4,12,0,0,0,-1
B.US.x.708_D0_CX_F10_S74.KX984769,31,0,0,0,-2,49,0,0,0,1,78,0,0,0,-1,37,0,0,0,4,31,0,0,0,-3,12,0,0,0,-1
B.US.x.708_W9_P_H10_S81.KX984771,27,0,0,0,-1,47,1,0,0,2,72,1,0,0,1,37,0,0,0,4,33,0,0,0,0,14,0,0,0,-3
B.US.x.709_W5_P_A8_S5.KX984843,33,1,0,0,-2,41,0,0,0,2,72,1,0,0,0,36,0,0,0,5,31,0,0,0,1,16,0,0,0,-1
B.US.x.709_W6_P_D5_S19.KX984869,33,1,0,0,-2,41,0,0,0,2,72,1,0,0,0,36,0,0,0,4,28,0,0,0,-1,16,0,0,0,-1
B.US.x.91C22_D0_S50_A5.MH632773,23,0,0,0,-1,48,0,0,0,0,69,0,0,0,-1,37,0,0,0,5,36,0,0,0,0,11,0,0,0,0
B.US.x.91C22_D0_S52_A6.MH632775,23,0,0,0,-1,48,0,0,0,0,69,0,0,0,-1,37,0,0,0,5,29,0,0,0,-1,11,0,0,0,1
B.US.x.91C22_D0_S68_A2.MH632768,23,0,0,0,-1,48,0,0,0,0,69,0,0,0,-1,37,0,0,0,5,29,0,0,0,0,11,0,0,0,0
B.US.x.91C22_D0_S86_A10.MH632783,23,0,0,0,-1,48,0,0,0,0,69,0,0,0,-1,37,0,0,0,5,29,0,0,0,-1,11,0,0,0,0
B.US.x.91C22_W14_S28_B3.MH632790,23,0,0,0,-1,48,1,0,0,1,69,1,0,0,0,37,0,0,0,5,29,0,0,0,-1,11,0,0,0,0
B.US.x.91C22_W14_S31_B1.MH632792,23,0,0,0,-1,48,0,0,0,0,69,0,0,0,-1,37,0,0,0,5,29,0,0,0,-1,11,0,0,0,1
B.US.x.91C22_W14_S34_A11.MH632794,23,0,0,0,-1,48,0,0,0,0,69,0,0,0,-1,37,0,0,0,5,36,0,0,0,0,11,0,0,0,0
B.US.x.91C22_W14_S48_B4.MH632788,23,0,0,0,-1,48,0,0,0,0,69,0,0,0,-1,37,0,0,0,5,29,0,0,0,-1,11,0,0,0,0
B.US.x.91C22_W16_S42_B7.MH632803,23,0,0,0,-1,48,0,0,0,0,69,0,0,0,-1,37,0,0,0,5,36,0,0,0,0,15,0,0,0,-2
B.US.x.91C33_D0_S17_A3.MH632954,28,0,0,0,-2,41,0,0,0,2,67,0,0,0,0,37,0,0,0,6,34,1,0,0,-2,14,0,0,0,0
B.US.x.91C33_D0_S49_A9.MH632949,36,1,0,0,1,46,0,0,0,1,80,1,0,0,2,36,0,0,0,6,27,0,0,0,0,15,0,0,0,0
B.US.x.91C33_D0_S63_A5.MH632945,28,0,0,0,-2,41,0,0,0,2,67,0,0,0,0,37,0,0,0,5,34,1,0,0,-2,12,1,0,0,0
B.US.x.91C33_D0_S75_A6.MH632950,36,1,0,0,1,46,0,0,0,1,80,1,0,0,2,36,0,0,0,6,27,0,0,0,0,15,0,0,0,0
B.US.x.91C33_D0_S82_A4.MH632935,27,0,0,0,-2,41,0,0,0,2,66,0,0,0,0,37,0,0,0,6,34,0,0,0,-3,14,0,0,0,0
B.US.x.91C34_D0_S15_0_4.MH632959,27,0,0,0,-3,42,0,0,0,3,67,0,0,0,0,37,0,0,0,4,35,0,0,0,-3,15,0,0,0,0
B.US.x.91C34_D0_S33_0_1.MH632969,26,0,0,0,-3,42,0,0,0,3,66,0,0,0,0,37,0,0,0,4,35,0,0,0,-3,15,0,0,0,0
B.US.x.91C34_D0_S35_0_2.MH632957,27,0,0,0,-1,43,0,0,0,3,68,0,0,0,2,37,0,0,0,4,28,0,0,0,-2,12,0,0,0,0
B.US.x.91C34_D0_S7_0_10.MH632968,27,0,0,0,-2,43,0,0,0,3,68,0,0,0,1,37,0,0,0,4,28,0,0,0,-2,12,0,0,0,0
B.US.x.91C34_W12_S11_12_5.MH633020,26,0,0,0,-3,42,0,0,0,3,66,0,0,0,0,37,0,0,0,6,35,0,0,0,-2,13,0,0,0,0
B.US.x.91C34_W12_S1_12_1.MH633014,26,0,0,0,-3,42,0,0,0,3,66,0,0,0,0,37,0,0,0,4,35,0,0,0,-4,15,0,0,0,0
B.US.x.91C34_W12_S18_12_4.MH633011,26,0,0,0,-3,42,0,0,0,3,66,0,0,0,0,37,0,0,0,6,35,0,0,0,-2,13,0,0,0,0
B.US.x.91C34_W12_S19_12_8.MH633012,27,0,0,0,-1,43,0,0,0,3,68,0,0,0,2,37,0,0,0,5,28,0,0,0,-2,12,0,0,0,0
B.US.x.91C34_W12_S4_12_2.MH633016,26,0,0,0,1,42,0,0,0,-1,66,0,0,0,0,37,0,0,0,4,35,0,0,0,-4,15,0,0,0,1
B.US.x.91C34_W12_S6_12_7.MH633017,27,0,0,0,-1,43,0,0,0,3,68,0,0,0,2,37,0,0,0,5,28,0,0,0,-2,12,0,0,0,0
B.US.x.91C34_W6_S43_6_4.MH632979,27,0,0,0,-1,43,0,0,0,3,68,0,0,0,2,37,0,0,0,4,35,0,0,0,-5,15,0,0,0,1
B.US.x.91C34_W6_S52_6_6.MH632986,27,0,0,0,-1,43,0,0,0,3,68,0,0,0,2,37,0,0,0,4,35,0,0,0,-5,15,0,0,0,1
B.US.x.91C35_D0_S13_A2.MH632829,22,0,0,0,0,43,0,0,0,1,63,0,0,0,1,37,0,0,0,3,30,0,0,0,2,17,0,0,0,-3
B.US.x.91C35_D0_S14_A3.MH632830,22,0,0,0,1,43,0,0,0,0,63,0,0,0,1,37,0,0,0,3,30,0,0,0,1,18,0,0,0,-1
B.US.x.91C35_D0_S19_A4.MH632833,22,0,0,0,-2,43,0,0,0,0,63,0,0,0,-2,37,0,0,0,4,30,0,0,0,1,17,0,0,0,-3
B.US.x.91C35_D0_S2_A1.MH632828,22,0,0,0,0,43,0,0,0,1,63,0,0,0,1,37,0,0,0,4,30,0,0,0,1,17,0,0,0,-3
B.US.x.91C35_D0_S33_A5.MH632834,22,0,0,0,-1,43,0,0,0,2,63,0,0,0,1,37,0,0,0,4,30,0,0,0,1,18,0,0,0,-1
B.US.x.91C35_D0_S35_A7.MH632836,22,0,0,0,1,43,0,0,0,2,63,0,0,0,3,37,0,0,0,3,30,0,0,0,2,17,0,0,0,-3
B.US.x.91C35_D0_S41_A10.MH632838,22,0,0,0,1,43,0,0,0,0,63,0,0,0,1,37,0,0,0,3,30,0,0,0,1,16,0,0,0,1
B.US.x.91C35_D0_S62_A12.MH632842,22,0,0,0,0,43,0,0,0,1,63,0,0,0,1,37,0,0,0,3,30,0,0,0,2,17,0,0,0,-3
B.US.x.91C35_D0_S66_B1.MH632846,22,0,0,0,-1,43,0,0,0,3,63,0,0,0,2,37,0,0,0,4,30,0,0,0,1,18,0,0,0,-1
B.US.x.91C35_W3_S60_B3.MH632911,22,0,0,0,0,43,0,0,0,1,63,0,0,0,1,37,0,0,0,4,30,0,0,0,1,17,0,0,0,-2
B.US.x.9341_D0_S66_B5.MH633042,35,0,0,0,-1,49,0,0,0,0,82,0,0,0,-1,37,0,0,0,5,32,0,0,0,-3,15,0,0,0,-2
B.US.x.9341_D0_S76_A12.MH633033,35,0,0,0,-1,44,0,0,0,0,77,0,0,0,-1,37,0,0,0,5,32,0,0,0,-3,15,0,0,0,-2
B.US.x.9341_D0_S85_A5.MH633038,30,0,0,0,-1,49,0,0,0,-1,77,0,0,0,-2,37,0,0,0,5,30,0,0,0,0,15,0,0,0,1
B.US.x.9341_D0_S87_B4.MH633039,40,1,0,0,-1,46,0,0,0,-1,84,1,0,0,-2,37,0,0,0,5,27,0,0,0,0,12,0,0,0,-1
B.US.x.9341_D0_S90_B2A.MH633037,35,0,0,0,-1,49,0,0,0,-1,82,0,0,0,-2,37,0,0,0,5,32,0,0,0,-3,15,0,0,0,-2
B.US.x.9341_W4_S21_B2.MH633122,35,0,0,0,-1,44,0,0,0,0,77,0,0,0,-1,37,0,0,0,5,32,0,0,0,-3,15,0,0,0,-2
B.US.x.9341_W5_S36_B7.MH633144,35,0,0,0,-1,49,0,0,0,0,82,0,0,0,-1,37,0,0,0,5,32,0,0,0,-3,15,0,0,0,-2
B.US.x.9341_W5_S38_B5.MH633146,35,0,0,0,-1,49,0,0,0,0,82,0,0,0,-1,37,0,0,0,5,32,0,0,0,-3,15,0,0,0,-2
B.US.x.9341_W5_S40_B6.MH633147,35,0,0,0,-1,49,0,0,0,0,82,0,0,0,-1,37,0,0,0,5,32,0,0,0,-3,15,0,0,0,-2
B.US.x.9342_D0_S10_B6.MH633163,42,0,0,0,0,47,0,0,0,2,87,0,0,0,2,37,0,0,0,5,34,1,0,0,-2,13,0,0,0,0
